28420,0
30720,0
30730,0
30740,0
30750,0
30760,0
30770,0
30780,0
30790,0
30800,0
30810,0
30820,0
30830,0
30840,0
30850,0
30860,0
30870,1
30880,2
30890,2
30900,1
30910,0
30920,0
30930,0
30940,0
30950,0
30960,0
30970,0
30980,0
33280,0
33290,0
33300,0
33310,0
33320,0
33330,0
33340,0
33350,0
33360,0
33370,0
33380,0
33390,0
33400,0
33410,0
33420,0
33430,3
33440,2
33450,1
33460,0
33470,0
33480,0
33490,0
33500,0
33510,0
33520,0
33530,0
33540,0
35840,0
35850,0
35860,0
35870,0
35880,0
35890,0
35900,0
35910,0
35920,0
35930,0
35940,0
35950,0
35960,0
35970,0
35980,2
35990,2
36000,1
36010,0
36020,0
36030,0
36040,0
36050,0
36060,0
36070,0
36080,0
36090,0
36100,0
38400,0
38410,0
38420,0
38430,0
38440,0
38450,0
38460,0
38470,0
38480,0
38490,0
38500,0
38510,0
38520,0
38530,2
38540,2
38550,0
38560,0
38570,0
38580,0
38590,0
38600,0
38610,0
38620,0
38630,0
38640,0
38650,0
38660,0
40960,0
40970,0
40980,0
40990,0
41000,0
41010,0
41020,0
41030,0
41040,0
41050,0
41060,0
41070,1
41080,2
41090,2
41100,0
41110,0
41120,0
41130,0
41140,0
41150,0
41160,0
41170,0
41180,0
41190,0
41200,0
41210,0
41220,0
43520,0
43530,0
43540,0
43550,0
43560,0
43570,0
43580,0
43590,0
43600,0
43610,0
43620,0
43630,2
43640,2
43650,0
43660,0
43670,0
43680,0
43690,0
43700,0
43710,0
43720,0
43730,0
43740,0
43750,0
43760,0
43770,0
43780,0
46080,0
46090,0
46100,0
46110,0
46120,0
46130,0
46140,0
46150,0
46160,0
46170,1
46180,2
46190,2
46200,0
46210,0
46220,0
46230,0
46240,0
46250,0
46260,0
46270,0
46280,0
46290,0
46300,0
46310,0
46320,0
46330,0
46340,0
48640,0
48650,0
48660,0
48670,0
48680,0
48690,0
48700,0
48710,0
48720,0
48730,2
48740,2
48750,1
48760,0
48770,0
48780,0
48790,0
48800,0
48810,0
48820,0
48830,0
48840,0
48850,0
48860,0
48870,0
48880,0
48890,0
48900,0
51200,0
51210,0
51220,0
51230,0
51240,0
51250,0
51260,0
51270,0
51280,2
51290,2
51300,1
51310,0
51320,0
51330,0
51340,0
51350,0
51360,0
51370,0
51380,0
51390,0
51400,0
51410,0
51420,0
51430,0
51440,0
51450,0
51460,0
53760,0
53770,0
53780,0
53790,0
53800,0
53810,0
53820,0
53830,2
53840,2
53850,1
53860,0
53870,0
53880,0
53890,0
53900,0
53910,0
53920,0
53930,0
53940,0
53950,0
53960,0
53970,0
53980,0
53990,0
54000,0
54010,0
54020,0
56320,0
56330,0
56340,0
56350,0
56360,0
56370,1
56380,2
56390,2
56400,0
56410,0
56420,0
56430,0
56440,0
56450,0
56460,0
56470,0
56480,0
56490,0
56500,0
56510,0
56520,0
56530,0
56540,0
56550,0
56560,0
56570,0
56580,0
58880,0
58890,0
58900,0
58910,0
58920,1
58930,2
58940,2
58950,1
58960,0
58970,0
58980,0
58990,0
59000,0
59010,0
59020,0
59030,0
59040,0
59050,0
59060,0
59070,0
59080,0
59090,0
59100,0
59110,0
59120,0
59130,0
59140,0
61440,0
61450,0
61460,0
61470,0
61480,2
61490,2
61500,1
61510,0
61520,0
61530,0
61540,0
61550,0
61560,0
61570,0
61580,0
61590,0
61600,0
61610,0
61620,0
61630,0
61640,0
61650,0
61660,0
61670,0
61680,0
61690,0
61700,0
64000,0
64010,0
64020,1
64030,2
64040,2
64050,1
64060,0
64070,0
64080,0
64090,0
64100,0
64110,0
64120,0
64130,0
64140,0
64150,0
64160,0
64170,0
64180,0
64190,0
64200,0
64210,0
64220,0
64230,0
64240,0
64250,0
64260,0
655360,0
655370,1
655380,34
655390,1
655400,0
655410,0
655420,0
655430,0
655440,0
655450,0
655460,0
655470,0
655480,0
655490,0
655500,0
655510,0
655520,0
655530,0
655540,0
655550,0
655560,0
655570,0
655580,0
655590,0
655600,0
655610,0
655620,1
657920,1
657930,39
657940,1
657950,1
657960,1
657970,0
657980,0
657990,0
658000,0
658010,0
658020,0
658030,0
658040,0
658050,0
658060,0
658070,0
658080,0
658090,0
658100,0
658110,0
658120,0
658130,0
658140,0
658150,0
658160,0
658170,0
658180,3
660480,35
660490,1
660500,0
660510,0
660520,0
660530,0
660540,0
660550,0
660560,0
660570,0
660580,0
660590,0
660600,0
660610,0
660620,0
660630,0
660640,0
660650,0
660660,0
660670,0
660680,0
660690,0
660700,0
660710,0
660720,1
660730,2
660740,2
663040,1
663050,0
663060,0
663070,0
663080,0
663090,0
663100,0
663110,0
663120,0
663130,0
663140,0
663150,0
663160,0
663170,0
663180,0
663190,0
663200,0
663210,0
663220,0
663230,0
663240,0
663250,0
663260,0
663270,1
663280,3
663290,2
663300,1
665600,0
665610,1
665620,0
665630,0
665640,0
665650,0
665660,0
665670,0
665680,0
665690,0
665700,0
665710,0
665720,0
665730,0
665740,0
665750,0
665760,0
665770,0
665780,0
665790,0
665800,0
665810,0
665820,0
665830,2
665840,2
665850,1
665860,0
668160,0
668170,0
668180,0
668190,0
668200,0
668210,0
668220,0
668230,0
668240,0
668250,0
668260,0
668270,0
668280,0
668290,0
668300,0
668310,0
668320,0
668330,0
668340,0
668350,0
668360,0
668370,1
668380,3
668390,2
668400,1
668410,0
668420,0
670720,0
670730,0
670740,0
670750,0
670760,0
670770,0
670780,0
670790,0
670800,0
670810,0
670820,0
670830,0
670840,0
670850,0
670860,0
670870,0
670880,0
670890,0
670900,0
670910,0
670920,1
670930,2
670940,2
670950,1
670960,0
670970,0
670980,0
673280,0
673290,0
673300,0
673310,0
673320,0
673330,0
673340,0
673350,0
673360,0
673370,0
673380,0
673390,0
673400,0
673410,0
673420,0
673430,0
673440,0
673450,0
673460,0
673470,0
673480,2
673490,3
673500,0
673510,1
673520,0
673530,0
673540,0
675840,0
675850,0
675860,0
675870,0
675880,0
675890,0
675900,0
675910,0
675920,0
675930,0
675940,0
675950,0
675960,0
675970,0
675980,0
675990,0
676000,0
676010,0
676020,1
676030,2
676040,2
676050,0
676060,0
676070,0
676080,0
676090,0
676100,0
678400,0
678410,0
678420,0
678430,0
678440,0
678450,0
678460,0
678470,0
678480,0
678490,0
678500,0
678510,0
678520,0
678530,0
678540,0
678550,0
678560,0
678570,1
678580,2
678590,2
678600,1
678610,0
678620,0
678630,0
678640,0
678650,0
678660,0
680960,0
680970,0
680980,0
680990,0
681000,0
681010,0
681020,0
681030,0
681040,0
681050,0
681060,0
681070,0
681080,0
681090,0
681100,0
681110,0
681120,1
681130,2
681140,2
681150,1
681160,0
681170,0
681180,0
681190,0
681200,0
681210,0
681220,0
683520,0
683530,0
683540,0
683550,0
683560,0
683570,0
683580,0
683590,0
683600,0
683610,0
683620,0
683630,0
683640,0
683650,0
683660,0
683670,1
683680,2
683690,2
683700,1
683710,0
683720,0
683730,0
683740,0
683750,0
683760,0
683770,0
683780,0
686080,0
686090,0
686100,0
686110,0
686120,0
686130,0
686140,0
686150,0
686160,0
686170,0
686180,0
686190,0
686200,0
686210,0
686220,1
686230,3
686240,2
686250,1
686260,0
686270,0
686280,0
686290,0
686300,0
686310,0
686320,0
686330,0
686340,0
688640,0
688650,0
688660,0
688670,0
688680,0
688690,0
688700,0
688710,0
688720,0
688730,0
688740,0
688750,0
688760,0
688770,1
688780,2
688790,2
688800,1
688810,0
688820,0
688830,0
688840,0
688850,0
688860,0
688870,0
688880,0
688890,0
688900,0
691200,0
691210,0
691220,0
691230,0
691240,0
691250,0
691260,0
691270,0
691280,0
691290,0
691300,0
691310,0
691320,1
691330,2
691340,2
691350,0
691360,0
691370,0
691380,0
691390,0
691400,0
691410,0
691420,0
691430,0
691440,0
691450,0
691460,0
693760,0
693770,0
693780,0
693790,0
693800,0
693810,0
693820,0
693830,0
693840,0
693850,0
693860,0
693870,1
693880,2
693890,2
693900,1
693910,0
693920,0
693930,0
693940,0
693950,0
693960,0
693970,0
693980,0
693990,0
694000,0
694010,0
694020,0
696320,0
696330,0
696340,0
696350,0
696360,0
696370,0
696380,0
696390,0
696400,0
696410,0
696420,0
696430,2
696440,2
696450,1
696460,0
696470,0
696480,0
696490,0
696500,0
696510,0
696520,0
696530,0
696540,0
696550,0
696560,0
696570,0
696580,0
698880,0
698890,0
698900,0
698910,0
698920,0
698930,0
698940,0
698950,0
698960,0
698970,1
698980,2
698990,2
699000,1
699010,0
699020,0
699030,0
699040,0
699050,0
699060,0
699070,0
699080,0
699090,0
699100,0
699110,0
699120,0
699130,0
699140,0
701440,0
701450,0
701460,0
701470,0
701480,0
701490,0
701500,0
701510,0
701520,1
701530,2
701540,2
701550,1
701560,0
701570,0
701580,0
701590,0
701600,0
701610,0
701620,0
701630,0
701640,0
701650,0
701660,0
701670,0
701680,0
701690,0
701700,0
704000,0
704010,0
704020,0
704030,0
704040,0
704050,0
704060,0
704070,1
704080,2
704090,2
704100,1
704110,0
704120,0
704130,0
704140,0
704150,0
704160,0
704170,0
704180,0
704190,0
704200,0
704210,0
704220,0
704230,0
704240,0
704250,0
704260,0
706560,0
706570,0
706580,0
706590,0
706600,0
706610,1
706620,1
706630,2
706640,2
706650,1
706660,0
706670,0
706680,0
706690,0
706700,0
706710,0
706720,0
706730,0
706740,0
706750,0
706760,0
706770,0
706780,0
706790,0
706800,0
706810,0
706820,0
709120,0
709130,0
709140,0
709150,0
709160,0
709170,0
709180,2
709190,3
709200,1
709210,0
709220,0
709230,0
709240,0
709250,0
709260,0
709270,0
709280,0
709290,0
709300,0
709310,0
709320,0
709330,0
709340,0
709350,0
709360,0
709370,0
709380,0
711680,0
711690,0
711700,0
711710,0
711720,1
711730,2
711740,2
711750,0
711760,0
711770,0
711780,0
711790,0
711800,0
711810,0
711820,0
711830,0
711840,0
711850,0
711860,0
711870,0
711880,0
711890,0
711900,0
711910,0
711920,0
711930,0
711940,0
714240,0
714250,0
714260,0
714270,1
714280,2
714290,2
714300,1
714310,0
714320,0
714330,0
714340,0
714350,0
714360,0
714370,0
714380,0
714390,0
714400,0
714410,0
714420,0
714430,0
714440,0
714450,0
714460,0
714470,0
714480,0
714490,0
714500,0
716800,0
716810,0
716820,1
716830,2
716840,2
716850,1
716860,0
716870,0
716880,0
716890,0
716900,0
716910,0
716920,0
716930,0
716940,0
716950,0
716960,0
716970,0
716980,0
716990,0
717000,0
717010,0
717020,0
717030,0
717040,0
717050,0
717060,0
719360,0
719370,1
719380,2
719390,2
719400,1
719410,0
719420,0
719430,0
719440,0
719450,0
719460,0
719470,0
719480,0
719490,0
719500,0
719510,0
719520,0
719530,0
719540,0
719550,0
719560,0
719570,0
719580,0
719590,0
719600,0
719610,0
719620,0
1310720,1
1310730,33
1310740,1
1310750,0
1310760,0
1310770,0
1310780,0
1310790,0
1310800,0
1310810,0
1310820,0
1310830,0
1310840,0
1310850,0
1310860,0
1310870,0
1310880,0
1310890,0
1310900,0
1310910,0
1310920,0
1310930,0
1310940,0
1310950,0
1310960,0
1310970,0
1310980,2
1313280,36
1313290,1
1313300,0
1313310,0
1313320,0
1313330,0
1313340,0
1313350,0
1313360,0
1313370,0
1313380,0
1313390,0
1313400,0
1313410,0
1313420,0
1313430,0
1313440,0
1313450,0
1313460,0
1313470,0
1313480,0
1313490,0
1313500,0
1313510,0
1313520,0
1313530,2
1313540,2
1315840,1
1315850,0
1315860,0
1315870,0
1315880,0
1315890,0
1315900,0
1315910,0
1315920,0
1315930,0
1315940,0
1315950,0
1315960,0
1315970,0
1315980,0
1315990,0
1316000,0
1316010,0
1316020,0
1316030,0
1316040,0
1316050,0
1316060,0
1316070,1
1316080,2
1316090,2
1316100,1
1318400,0
1318410,0
1318420,0
1318430,0
1318440,0
1318450,0
1318460,0
1318470,0
1318480,0
1318490,0
1318500,0
1318510,0
1318520,0
1318530,0
1318540,0
1318550,0
1318560,0
1318570,0
1318580,0
1318590,0
1318600,0
1318610,0
1318620,1
1318630,2
1318640,2
1318650,1
1318660,0
1320960,0
1320970,1
1320980,0
1320990,0
1321000,0
1321010,0
1321020,0
1321030,0
1321040,0
1321050,0
1321060,0
1321070,0
1321080,0
1321090,0
1321100,0
1321110,0
1321120,0
1321130,0
1321140,0
1321150,0
1321160,0
1321170,1
1321180,2
1321190,2
1321200,1
1321210,0
1321220,0
1323520,0
1323530,0
1323540,0
1323550,0
1323560,0
1323570,0
1323580,0
1323590,0
1323600,0
1323610,0
1323620,0
1323630,0
1323640,0
1323650,0
1323660,0
1323670,0
1323680,0
1323690,0
1323700,0
1323710,1
1323720,1
1323730,2
1323740,3
1323750,0
1323760,0
1323770,0
1323780,0
1326080,0
1326090,0
1326100,0
1326110,0
1326120,0
1326130,0
1326140,0
1326150,0
1326160,0
1326170,0
1326180,0
1326190,0
1326200,0
1326210,0
1326220,0
1326230,0
1326240,0
1326250,0
1326260,0
1326270,0
1326280,2
1326290,2
1326300,1
1326310,0
1326320,0
1326330,0
1326340,0
1328640,0
1328650,0
1328660,0
1328670,0
1328680,0
1328690,0
1328700,0
1328710,0
1328720,0
1328730,0
1328740,0
1328750,0
1328760,0
1328770,0
1328780,0
1328790,0
1328800,0
1328810,0
1328820,1
1328830,2
1328840,2
1328850,1
1328860,0
1328870,0
1328880,0
1328890,0
1328900,0
1331200,0
1331210,0
1331220,0
1331230,0
1331240,0
1331250,0
1331260,0
1331270,0
1331280,0
1331290,0
1331300,0
1331310,0
1331320,0
1331330,0
1331340,0
1331350,0
1331360,0
1331370,1
1331380,2
1331390,2
1331400,1
1331410,0
1331420,0
1331430,0
1331440,0
1331450,0
1331460,0
1333760,0
1333770,0
1333780,0
1333790,0
1333800,0
1333810,0
1333820,0
1333830,0
1333840,0
1333850,0
1333860,0
1333870,0
1333880,0
1333890,0
1333900,0
1333910,0
1333920,0
1333930,2
1333940,2
1333950,0
1333960,0
1333970,0
1333980,0
1333990,0
1334000,0
1334010,0
1334020,0
1336320,0
1336330,0
1336340,0
1336350,0
1336360,0
1336370,0
1336380,0
1336390,0
1336400,0
1336410,0
1336420,0
1336430,0
1336440,0
1336450,0
1336460,0
1336470,1
1336480,2
1336490,2
1336500,1
1336510,0
1336520,0
1336530,0
1336540,0
1336550,0
1336560,0
1336570,0
1336580,0
1338880,0
1338890,0
1338900,0
1338910,0
1338920,0
1338930,0
1338940,0
1338950,0
1338960,0
1338970,0
1338980,0
1338990,0
1339000,0
1339010,0
1339020,0
1339030,2
1339040,2
1339050,1
1339060,1
1339070,0
1339080,0
1339090,0
1339100,0
1339110,0
1339120,0
1339130,0
1339140,0
1341440,0
1341450,0
1341460,0
1341470,0
1341480,0
1341490,0
1341500,0
1341510,0
1341520,0
1341530,0
1341540,0
1341550,0
1341560,0
1341570,1
1341580,2
1341590,2
1341600,1
1341610,1
1341620,0
1341630,0
1341640,0
1341650,0
1341660,0
1341670,0
1341680,0
1341690,0
1341700,0
1344000,0
1344010,0
1344020,0
1344030,0
1344040,0
1344050,0
1344060,0
1344070,0
1344080,0
1344090,0
1344100,0
1344110,0
1344120,1
1344130,2
1344140,2
1344150,1
1344160,0
1344170,0
1344180,0
1344190,0
1344200,0
1344210,0
1344220,0
1344230,0
1344240,0
1344250,0
1344260,0
1346560,0
1346570,0
1346580,0
1346590,0
1346600,0
1346610,0
1346620,0
1346630,0
1346640,0
1346650,0
1346660,0
1346670,1
1346680,2
1346690,2
1346700,1
1346710,0
1346720,0
1346730,0
1346740,0
1346750,0
1346760,0
1346770,0
1346780,0
1346790,0
1346800,0
1346810,0
1346820,0
1349120,0
1349130,0
1349140,0
1349150,0
1349160,0
1349170,0
1349180,0
1349190,0
1349200,0
1349210,0
1349220,1
1349230,2
1349240,2
1349250,1
1349260,1
1349270,0
1349280,0
1349290,0
1349300,0
1349310,0
1349320,0
1349330,0
1349340,0
1349350,0
1349360,0
1349370,0
1349380,0
1351680,0
1351690,0
1351700,0
1351710,0
1351720,0
1351730,0
1351740,0
1351750,0
1351760,0
1351770,1
1351780,2
1351790,2
1351800,1
1351810,0
1351820,0
1351830,0
1351840,0
1351850,0
1351860,0
1351870,0
1351880,0
1351890,0
1351900,0
1351910,0
1351920,0
1351930,0
1351940,0
1354240,0
1354250,0
1354260,0
1354270,0
1354280,0
1354290,0
1354300,0
1354310,0
1354320,1
1354330,3
1354340,2
1354350,1
1354360,0
1354370,0
1354380,0
1354390,0
1354400,0
1354410,0
1354420,0
1354430,0
1354440,0
1354450,0
1354460,0
1354470,0
1354480,0
1354490,0
1354500,0
1356800,0
1356810,0
1356820,0
1356830,0
1356840,0
1356850,0
1356860,0
1356870,1
1356880,2
1356890,2
1356900,1
1356910,0
1356920,0
1356930,0
1356940,0
1356950,0
1356960,0
1356970,0
1356980,0
1356990,0
1357000,0
1357010,0
1357020,0
1357030,0
1357040,0
1357050,0
1357060,0
1359360,0
1359370,0
1359380,0
1359390,0
1359400,0
1359410,0
1359420,1
1359430,2
1359440,2
1359450,1
1359460,0
1359470,0
1359480,0
1359490,0
1359500,0
1359510,0
1359520,0
1359530,0
1359540,0
1359550,0
1359560,0
1359570,0
1359580,0
1359590,0
1359600,0
1359610,0
1359620,0
1361920,0
1361930,0
1361940,0
1361950,0
1361960,1
1361970,1
1361980,3
1361990,2
1362000,1
1362010,0
1362020,0
1362030,0
1362040,0
1362050,0
1362060,0
1362070,0
1362080,0
1362090,0
1362100,0
1362110,0
1362120,0
1362130,0
1362140,0
1362150,0
1362160,0
1362170,0
1362180,0
1364480,0
1364490,0
1364500,0
1364510,0
1364520,0
1364530,2
1364540,2
1364550,1
1364560,0
1364570,0
1364580,0
1364590,0
1364600,0
1364610,0
1364620,0
1364630,0
1364640,0
1364650,0
1364660,0
1364670,0
1364680,0
1364690,0
1364700,0
1364710,0
1364720,0
1364730,0
1364740,0
1367040,0
1367050,0
1367060,0
1367070,1
1367080,2
1367090,2
1367100,1
1367110,0
1367120,0
1367130,0
1367140,0
1367150,0
1367160,0
1367170,0
1367180,0
1367190,0
1367200,0
1367210,0
1367220,0
1367230,0
1367240,0
1367250,0
1367260,0
1367270,0
1367280,0
1367290,0
1367300,0
1369600,0
1369610,0
1369620,0
1369630,2
1369640,2
1369650,1
1369660,0
1369670,0
1369680,0
1369690,0
1369700,0
1369710,0
1369720,0
1369730,0
1369740,0
1369750,0
1369760,0
1369770,0
1369780,0
1369790,0
1369800,0
1369810,0
1369820,0
1369830,0
1369840,0
1369850,0
1369860,0
1372160,0
1372170,1
1372180,2
1372190,2
1372200,0
1372210,0
1372220,0
1372230,0
1372240,0
1372250,0
1372260,0
1372270,0
1372280,0
1372290,0
1372300,0
1372310,0
1372320,0
1372330,0
1372340,0
1372350,0
1372360,0
1372370,0
1372380,0
1372390,0
1372400,0
1372410,0
1372420,0
1374720,1
1374730,2
1374740,2
1374750,1
1374760,1
1374770,0
1374780,0
1374790,0
1374800,0
1374810,0
1374820,0
1374830,0
1374840,0
1374850,0
1374860,0
1374870,0
1374880,0
1374890,0
1374900,0
1374910,0
1374920,0
1374930,0
1374940,0
1374950,0
1374960,0
1374970,1
1374980,1
1966080,29
1966090,1
1966100,0
1966110,0
1966120,0
1966130,0
1966140,0
1966150,0
1966160,0
1966170,0
1966180,0
1966190,0
1966200,0
1966210,0
1966220,0
1966230,0
1966240,0
1966250,0
1966260,0
1966270,0
1966280,0
1966290,0
1966300,0
1966310,0
1966320,0
1966330,2
1966340,2
1968640,1
1968650,0
1968660,0
1968670,0
1968680,0
1968690,0
1968700,0
1968710,0
1968720,0
1968730,0
1968740,0
1968750,0
1968760,0
1968770,0
1968780,0
1968790,0
1968800,0
1968810,0
1968820,0
1968830,0
1968840,0
1968850,0
1968860,0
1968870,0
1968880,2
1968890,2
1968900,1
1971200,0
1971210,0
1971220,0
1971230,0
1971240,0
1971250,0
1971260,0
1971270,0
1971280,0
1971290,0
1971300,0
1971310,0
1971320,0
1971330,0
1971340,0
1971350,0
1971360,0
1971370,0
1971380,0
1971390,0
1971400,0
1971410,0
1971420,1
1971430,2
1971440,2
1971450,0
1971460,0
1973760,0
1973770,0
1973780,0
1973790,0
1973800,0
1973810,0
1973820,0
1973830,0
1973840,0
1973850,0
1973860,0
1973870,0
1973880,0
1973890,0
1973900,0
1973910,0
1973920,0
1973930,0
1973940,0
1973950,0
1973960,0
1973970,1
1973980,2
1973990,2
1974000,1
1974010,0
1974020,0
1976320,0
1976330,0
1976340,0
1976350,0
1976360,0
1976370,0
1976380,0
1976390,0
1976400,0
1976410,0
1976420,0
1976430,0
1976440,0
1976450,0
1976460,0
1976470,0
1976480,0
1976490,0
1976500,0
1976510,0
1976520,1
1976530,2
1976540,2
1976550,1
1976560,1
1976570,0
1976580,0
1978880,0
1978890,0
1978900,0
1978910,0
1978920,0
1978930,0
1978940,0
1978950,0
1978960,0
1978970,0
1978980,0
1978990,0
1979000,0
1979010,0
1979020,0
1979030,0
1979040,0
1979050,0
1979060,0
1979070,1
1979080,2
1979090,2
1979100,1
1979110,0
1979120,0
1979130,0
1979140,0
1981440,0
1981450,0
1981460,0
1981470,0
1981480,0
1981490,0
1981500,0
1981510,0
1981520,0
1981530,0
1981540,0
1981550,0
1981560,0
1981570,0
1981580,0
1981590,0
1981600,0
1981610,0
1981620,1
1981630,2
1981640,2
1981650,1
1981660,0
1981670,0
1981680,0
1981690,0
1981700,0
1984000,0
1984010,0
1984020,0
1984030,0
1984040,0
1984050,0
1984060,0
1984070,0
1984080,0
1984090,0
1984100,0
1984110,0
1984120,0
1984130,0
1984140,0
1984150,0
1984160,0
1984170,1
1984180,2
1984190,2
1984200,0
1984210,0
1984220,0
1984230,0
1984240,0
1984250,0
1984260,0
1986560,0
1986570,0
1986580,0
1986590,0
1986600,0
1986610,0
1986620,0
1986630,0
1986640,0
1986650,0
1986660,0
1986670,0
1986680,0
1986690,0
1986700,0
1986710,0
1986720,1
1986730,2
1986740,2
1986750,0
1986760,0
1986770,0
1986780,0
1986790,0
1986800,0
1986810,0
1986820,0
1989120,0
1989130,0
1989140,0
1989150,0
1989160,0
1989170,0
1989180,0
1989190,0
1989200,0
1989210,0
1989220,0
1989230,0
1989240,0
1989250,0
1989260,0
1989270,1
1989280,2
1989290,2
1989300,1
1989310,0
1989320,0
1989330,0
1989340,0
1989350,0
1989360,0
1989370,0
1989380,0
1991680,0
1991690,0
1991700,0
1991710,0
1991720,0
1991730,0
1991740,0
1991750,0
1991760,0
1991770,0
1991780,0
1991790,0
1991800,0
1991810,0
1991820,1
1991830,2
1991840,2
1991850,0
1991860,0
1991870,0
1991880,0
1991890,0
1991900,0
1991910,0
1991920,0
1991930,0
1991940,0
1994240,0
1994250,0
1994260,0
1994270,0
1994280,0
1994290,0
1994300,0
1994310,0
1994320,0
1994330,0
1994340,0
1994350,0
1994360,0
1994370,0
1994380,2
1994390,2
1994400,1
1994410,0
1994420,0
1994430,0
1994440,0
1994450,0
1994460,0
1994470,0
1994480,0
1994490,0
1994500,0
1996800,0
1996810,0
1996820,0
1996830,0
1996840,0
1996850,0
1996860,0
1996870,0
1996880,0
1996890,0
1996900,0
1996910,0
1996920,1
1996930,2
1996940,2
1996950,1
1996960,1
1996970,0
1996980,0
1996990,0
1997000,0
1997010,0
1997020,0
1997030,0
1997040,0
1997050,0
1997060,0
1999360,0
1999370,0
1999380,0
1999390,0
1999400,0
1999410,0
1999420,0
1999430,0
1999440,0
1999450,0
1999460,0
1999470,1
1999480,2
1999490,2
1999500,1
1999510,0
1999520,0
1999530,0
1999540,0
1999550,0
1999560,0
1999570,0
1999580,0
1999590,0
1999600,0
1999610,0
1999620,0
2001920,0
2001930,0
2001940,0
2001950,0
2001960,0
2001970,0
2001980,0
2001990,0
2002000,0
2002010,0
2002020,1
2002030,2
2002040,2
2002050,1
2002060,0
2002070,0
2002080,0
2002090,0
2002100,0
2002110,0
2002120,0
2002130,0
2002140,0
2002150,0
2002160,0
2002170,0
2002180,0
2004480,0
2004490,0
2004500,0
2004510,0
2004520,0
2004530,0
2004540,0
2004550,0
2004560,0
2004570,1
2004580,2
2004590,2
2004600,1
2004610,0
2004620,0
2004630,0
2004640,0
2004650,0
2004660,0
2004670,0
2004680,0
2004690,0
2004700,0
2004710,0
2004720,0
2004730,0
2004740,0
2007040,0
2007050,0
2007060,0
2007070,0
2007080,0
2007090,0
2007100,0
2007110,0
2007120,1
2007130,2
2007140,2
2007150,0
2007160,0
2007170,0
2007180,0
2007190,0
2007200,0
2007210,0
2007220,0
2007230,0
2007240,0
2007250,0
2007260,0
2007270,0
2007280,0
2007290,0
2007300,0
2009600,0
2009610,0
2009620,0
2009630,0
2009640,0
2009650,0
